pdb1HYS,36417,1110645318,13.9720439911,79.49054,3.858503,10.113541,109.817648
rma10,46835,312960518,4.0298840031,77.659932,1.257226,2.772658,112.87384
shipsec1,140874,901278576,10.5380862951,85.52583,3.055345,7.482742,120.447639
consph,83334,927690060,11.9504823815,77.627834,3.502534,8.447949,109.812465
conf5_4-8x8-05,49152,149520384,2.7863304131,53.662115,0.691469,2.094862,71.374827
filter3D,106437,171914370,3.3524057362,51.280896,1.095927,2.256479,76.187006
af_shell10,1508065,3681833750,45.5797477625,80.777844,13.28097,32.298777,113.992975
hood,220542,1124056276,13.2191500161,85.032417,3.780658,9.438492,119.092787
consph,83334,927690060,11.9919488207,77.359408,3.557391,8.434558,109.986798
shipsec1,140874,901278576,10.5447222013,85.472008,3.053331,7.491391,120.308569
consph,83334,927690060,11.9530411903,77.611216,3.520168,8.432873,110.008781
shipsec1,140874,901278576,10.5404325295,85.506792,3.053611,7.486822,120.382002
consph,83334,927690060,11.9458669797,77.657826,3.508098,8.437769,109.944943
shipsec1,140874,901278576,11.4530201536,78.693529,3.286317,8.166703,110.360155
consph,83334,927690060,12.1666702908,76.248475,3.557506,8.609165,107.756105
shipsec1,140874,901278576,11.5647427738,77.933301,3.333067,8.231676,109.489074
consph,83334,927690060,12.2221654747,75.902266,3.510845,8.71132,106.492474
shipsec1,140874,901278576,11.4834581036,78.484945,3.315033,8.168425,110.336883
consph,83334,927690060,11.9597769808,77.567505,3.509763,8.450014,109.785623
shipsec1,140874,901278576,11.4801286254,78.507707,3.296544,8.183584,110.132497
shipsec1,140874,901278576,11.5509100724,78.026629,3.327896,8.223014,109.604405
consph,83334,927690060,12.2173659038,75.932084,3.585785,8.631581,107.476265
consph,83334,927690060,11.9868933689,77.392034,3.530938,8.455955,109.708485
shipsec1,140874,901278576,10.5868699029,85.131732,3.086299,7.500571,120.161333
shipsec1,140874,901278576,12.2801705264,73.393002,4.115618,8.164553,110.389218
consph,83334,927690060,11.2121436279,82.739759,3.472696,7.739447,119.865158
shipsec1,140874,901278576,12.2528420528,73.556696,4.111581,8.141261,110.705037
consph,83334,927690060,11.2104269443,82.752429,3.472759,7.737668,119.892727
cant,62451,538972946,7.4504449498,72.341041,2.460842,4.989603,108.019213
pwtk,217918,1252108804,14.4874314778,86.427246,4.705433,9.781998,128.001335
offshore,259789,142685030,5.1297378959,27.815267,2.917706,2.212032,64.504064
pdb1HYS,36417,1110645318,13.4436801542,82.614679,3.613897,9.829783,112.987773
rma10,46835,312960518,3.6418469157,85.934562,1.105709,2.536138,123.400416
shipsec1,140874,901278576,12.2362541035,73.656412,4.100219,8.136035,110.776141
consph,83334,927690060,11.2447664607,82.499718,3.501799,7.742967,119.810668
conf5_4-8x8-05,49152,149520384,3.4476515371,43.368763,1.357055,2.090597,71.520429
filter3D,106437,171914370,4.6776848147,36.752021,2.446689,2.230995,77.05725
af_shell10,1508065,3681833750,47.3375316942,77.778321,17.328291,30.009241,122.69
hood,220542,1124056276,13.0966572091,85.827724,4.4384,8.658258,129.824766
gupta3,16783,61431943634,2060.5355804786,29.813581,119.986823,1940.548757,31.656996
delaunay_n24,16777216,1267828744,70.5984421307,17.95831,29.685284,40.913158,30.988288
consph,83334,927690060,12.9151479574,71.829611,4.442566,8.472582,109.493191
shipsec1,140874,901278576,11.3060582895,79.716428,3.861748,7.44431,121.069461
gupta3,16783,61431943634,2055.903772125,29.880749,120.231963,1935.671809,31.736756
gupta3,16783,61431943634,2055.5021922817,29.886586,118.990237,1936.511955,31.722987
delaunay_n24,16777216,1267828744,71.1345764706,17.82296,29.913849,41.220728,30.757069
