t3dh,0.168477,0.897888,2.385408,0.026608,0.092768,0.0,7.223337,0.004941,10.8466081619,47.192699,3.61833,7.228278,70.816406
windscreen,0.075968,0.030042,0.950662,0.008934,0.063331,0.0,2.221331,0.004509,3.4012351036,59.851013,1.175395,2.22584,91.456429
bone010,4.510871,0.794118,59.330696,0.036618,0.422093,0.0,110.507408,0.036531,175.687286377,62.063938,65.143349,110.543938,98.638107
boneS01,1.244678,0.838144,2.809536,0.026656,0.087014,0.0,8.465953,0.023722,13.5422687531,58.192589,5.052594,8.489675,92.825668
boneS10,3.790751,0.461994,37.38755,0.034771,0.320781,0.0,73.804962,0.031392,115.8813705444,64.595581,42.045017,73.836357,101.378571
patents,3.872528,0.478678,4.909933,0.171837,0.136669,0.0,6.957469,1.108186,17.683177948,7.618285,9.617523,8.065655,16.702362
Reuters911,0.046125,0.033539,1.099162,0.037536,1.74576,0.0,3.942246,0.027373,6.9796676636,18.900818,3.010048,3.969619,33.232765
c-43,0.077002,0.033613,0.444602,0.036742,0.79113,0.0,1.373542,0.02713,2.8308608532,42.400639,1.430189,1.400672,85.694794
c-45,0.114864,0.03401,0.705853,0.036643,1.220963,0.0,2.905984,0.028003,5.0935640335,38.460571,2.159577,2.933987,66.769676
c-53,0.140016,0.869517,1.746874,0.037926,2.426032,0.0,7.16718,0.098566,12.5338335037,30.497885,5.268087,7.265747,52.610615
c-57,0.296986,0.548752,3.782349,0.038173,3.553587,0.0,17.88829,2.029559,28.1852970123,49.147961,8.267448,19.917849,69.548164
c-big,2.325706,0.857437,6.957814,0.055142,3.542765,0.0,108.98497,1.22656,123.9991836548,7.651895,13.787654,110.211533,8.60916
af_0_k101,2.663005,0.505542,4.489456,0.029242,0.119382,0.0,11.412514,0.025261,19.2918567657,63.489315,7.854082,11.437775,107.086105
af_1_k101,2.66496,0.504099,4.499142,0.030102,0.119248,0.0,11.428947,0.023917,19.3182735443,63.402496,7.865409,11.452865,106.945015
af_2_k101,2.662368,0.506125,4.491964,0.029229,0.110579,0.0,11.431617,0.023859,19.3047676086,63.446854,7.849292,11.455476,106.920639
af_3_k101,2.661437,0.503197,4.493145,0.029418,0.114022,0.0,11.453712,0.024205,19.3265552521,63.375328,7.848639,11.477917,106.711594
af_4_k101,2.662566,0.50616,4.492332,0.029059,0.114202,0.0,11.430092,0.023498,19.3059806824,63.442867,7.852391,11.453589,106.938248
af_5_k101,2.663581,0.505315,4.494356,0.029478,0.115795,0.0,11.433887,0.02439,19.3148078918,63.413872,7.856531,11.458277,106.894501
af_shell10,3.798352,0.467741,13.69328,1.063427,4.09223,0.0,34.205593,0.109277,57.4792556763,64.055,23.164385,34.314869,107.295578
c-64b,0.417126,0.034838,6.110621,0.038522,3.756458,0.0,28.207092,0.126701,38.7394256592,62.581032,10.405633,28.333794,85.564018
c-66b,0.076317,0.934944,1.563984,0.038461,2.608535,0.0,7.338515,0.098755,12.707903862,11.284684,5.270634,7.43727,19.281897
c-67b,0.136816,0.035283,1.285181,0.03833,2.67247,0.0,8.593306,0.053434,12.8630247116,18.7971,4.216286,8.646739,27.96286
c-73b,1.966288,0.160963,15.289462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conf5_4-8x8-05,0.084637,0.977459,0.646141,0.026157,0.07329,0.0,2.721293,0.004797,4.5809922218,32.639301,1.854903,2.726089,54.847939
conf5_4-8x8-10,0.077002,0.983901,0.592464,0.026157,0.0736,0.0,2.485207,0.004976,4.2911748886,34.843693,1.800992,2.490183,60.043945
conf5_4-8x8-15,0.076637,0.984438,0.59113,0.026157,0.074432,0.0,2.487344,0.004934,4.2919135094,34.837696,1.799635,2.492278,59.993454
conf5_4-8x8-20,0.085478,0.976304,0.646704,0.026525,0.074346,0.0,2.722918,0.005059,4.5849056244,32.611443,1.856928,2.727977,54.809982
conf6_0-8x8-20,0.076653,0.985478,0.592173,0.026464,0.073469,0.0,2.486163,0.005114,4.2937273979,34.822979,1.802451,2.491277,60.017578
conf6_0-8x8-30,0.07743,0.985017,0.591981,0.02639,0.073267,0.0,2.485482,0.005037,4.2921309471,34.835934,1.801612,2.490519,60.035843
conf6_0-8x8-80,0.086893,0.974422,0.6472,0.026954,0.082016,0.0,2.724761,0.004826,4.5950975418,32.539112,1.86551,2.729587,54.777657
invextr1_new,0.09001,0.034358,2.551325,0.033869,0.072266,0.0,4.699066,0.028189,7.5551939011,40.609306,2.827939,4.727255,64.902611
mixtank_new,0.107331,0.033562,2.0088,0.033971,0.086061,0.0,5.448937,0.006614,7.7736382484,45.509548,2.318086,5.455552,64.846741
msdoor,2.79312,0.387933,7.322169,0.030365,0.124816,0.0,23.37524,0.024176,34.10496521,61.116867,10.705549,23.399416,89.078659
pf2177,0.063062,0.029981,0.595757,0.032336,2.375533,0.0,5.787421,0.00879,8.940246582,14.433358,3.144035,5.796212,22.262434
wb-edu,4.244899,2.479005,28.098577,0.54097,91.499481,0.0,228.701248,2.22359,357.8529968262,8.716317,126.928162,230.924835,13.507253
Dubcova3,1.146006,0.943002,0.891443,0.026288,0.078262,0.0,2.778074,0.02281,5.9332799911,35.518372,3.132397,2.800883,75.240707
BenElechi1,2.526,0.648157,3.759946,0.028538,0.104042,0.0,14.712864,0.023453,21.8508071899,64.579384,7.114491,14.736317,95.757423
FEM_3D_thermal2,1.166067,0.80249,0.636365,0.027328,0.085504,0.0,1.735027,0.023107,4.5232381821,37.712055,2.765104,1.758134,97.023651
3Dspectralwave,3.385427,0.855254,30.196325,0.066618,4.43673,0.0,138.613449,0.67128,178.274017334,22.377132,38.989288,139.284729,28.641052
3Dspectralwave2,2.657388,0.515206,13.534628,0.046294,4.297088,0.0,39.101414,0.310973,60.5107650757,27.804592,21.098379,39.412388,42.689045
F2,0.211875,0.798742,7.72254,0.037514,0.103706,0.0,14.987916,0.087379,23.9977645874,41.071083,8.922469,15.075295,65.379425
kkt_power,3.809926,0.492624,6.310022,0.123488,4.084349,0.0,11.01393,1.055261,26.9397220612,16.072018,14.870531,12.069191,35.874458
fem_filter,0.068486,1.000352,1.190551,0.031738,0.069162,0.0,9.605314,0.024387,12.0363521576,60.830181,2.406651,9.629702,76.032829
water_tank,0.094374,0.952218,0.593322,0.026819,0.069645,0.0,2.697475,0.00497,4.4863419533,33.786602,1.783897,2.702445,56.089298
largebasis,1.539069,0.065645,0.943555,0.028058,0.069261,0.0,2.223555,0.023245,4.9396514893,28.682419,2.692852,2.2468,63.059086
nlpkkt80,3.011744,0.184874,7.268851,1.064586,4.235491,0.0,32.411083,0.126755,48.3526191711,32.692528,15.814781,32.537838,48.582497
nlpkkt120,5.120682,0.259117,24.579842,1.069901,3.670743,0.0,87.116013,0.339405,122.2034759521,43.886715,34.748058,87.455414,61.323921
case39,0.364147,0.030134,20.051933,0.034198,3.561626,0.0,59.601147,0.264173,83.9551391602,96.44603,24.089819,59.865318,135.255936
case9,0.11249,0.885181,0.906512,0.034429,2.216874,0.0,4.80279,0.118461,9.1262149811,35.423286,4.204964,4.921251,65.69072
mono_500Hz,1.193389,0.879648,1.99376,0.04559,2.034128,0.0,7.183171,0.167846,13.5467739105,30.122444,6.195756,7.351017,55.510948
Freescale1,2.932665,0.329837,4.236276,0.139741,0.125939,0.0,7.124432,0.728627,15.6651611328,14.202322,7.812102,7.853059,28.330572
TSOPF_RS_b2383,0.220416,0.032928,10.077314,0.035952,1.906842,0.0,26.285604,0.028534,38.6359939575,6.623329,12.321856,26.314138,9.724768
TSOPF_FS_b300,0.132016,0.030394,56.943233,0.035091,0.297686,0.0,174.47612,0.03775,232.0014953613,120.892807,57.487625,174.51387,160.716812
TSOPF_FS_b300_c2,0.239331,0.031542,202.764603,0.038096,1.034464,0.0,662.948547,0.058861,867.165222168,124.421822,204.157806,663.007385,162.73465
TSOPF_FS_b39_c7,0.260867,0.029978,8.883353,0.03367,4.238509,0.0,31.018129,0.150662,44.6625709534,89.199272,13.493779,31.168791,127.815948
TSOPF_FS_b9_c6,0.111981,0.885939,0.909101,0.033747,2.215043,0.0,4.804244,0.125107,9.1333055496,35.395786,4.203955,4.929351,65.582779
TSOPF_RS_b2052_c1,0.110147,0.031398,1.953027,0.03569,1.952058,0.0,7.549318,0.006589,11.6864757538,9.12779,4.130569,7.555907,14.117657
TSOPF_RS_b2383_c1,0.22057,0.033184,10.085929,0.036397,1.911533,0.0,26.272289,0.029795,38.6373214722,6.623101,12.335237,26.302084,9.729224
TSOPF_RS_b678_c2,0.141094,0.029328,2.987613,0.035946,2.476221,0.0,11.065622,0.006253,16.7897052765,8.246298,5.71783,11.071876,12.504919
fem_hifreq_circuit,2.900858,0.283517,8.164338,0.055648,3.350701,0.0,27.571922,0.360454,42.7378005981,45.08569,14.805424,27.932377,68.983147
atmosmodd,2.401866,0.746928,1.729245,0.028726,0.10592,0.0,2.658522,0.024646,7.7441725731,15.81528,5.061005,2.683168,45.646141
atmosmodj,2.407216,0.784634,1.811225,0.028707,0.101334,0.0,2.780659,0.024566,7.9866914749,15.335043,5.181467,2.805225,43.660042
atmosmodl,2.460541,0.742179,1.884294,0.032262,0.113898,0.0,3.290208,0.026102,8.5999097824,16.649191,5.283599,3.31631,43.17495
atmosmodm,2.445002,0.745674,1.916506,0.031197,0.119754,0.0,3.333011,0.027197,8.667506218,16.519346,5.307298,3.360208,42.610912
mouse_gene,1.130218,0.038422,128.044937,0.041264,0.635654,0.0,1514.577393,0.06184,1644.578125,62.877888,129.938889,1514.639282,68.272095
offshore,2.264448,0.268403,0.977446,0.026282,0.083578,0.0,2.36425,0.022995,6.0545120239,23.566727,3.667267,2.387245,59.769749
soc-Slashdot0811,0.078544,0.893603,2.497433,0.038582,3.781152,0.0,13.177728,0.155341,20.6700382233,10.821381,7.33697,13.333069,16.776209
soc-Slashdot0902,0.080477,0.887747,2.670887,0.038083,3.612659,0.0,14.103838,0.154397,21.5967063904,10.846696,7.338471,14.258235,16.429306
email-Enron,0.053635,0.971226,0.84104,0.036243,1.22561,0.0,4.95,0.090454,8.2146816254,12.538879,3.174227,5.040454,20.435242
web-BerkStan,2.365021,0.827226,4.62137,0.065546,3.734547,0.0,10.390075,1.376854,23.4307365417,18.99205,11.663807,11.76693,37.817661
web-Google,2.375229,0.545376,2.296445,0.077299,0.096717,0.0,3.975005,0.485162,9.9006977081,12.259305,5.440531,4.460166,27.213261
web-NotreDame,1.359549,0.080022,1.450493,0.053501,0.075654,0.0,3.450947,0.327686,6.8464827538,18.869177,3.067849,3.778634,34.188946
gsm_106857,3.11688,1.126202,9.742057,1.06103,3.864202,0.0,30.953304,0.103459,50.0173416138,37.8769,18.960579,31.056763,61.001266
pdb1HYS,0.143526,0.032189,4.437814,0.033747,0.081306,0.0,10.911429,0.036909,15.7235546112,70.635773,4.775217,10.948339,101.444199
consph,0.226682,0.840112,4.05905,0.027085,0.095376,0.0,9.087571,0.005117,14.3889694214,64.472305,5.296281,9.092688,102.025948
cant,0.162682,0.875635,1.973872,0.028042,0.092995,0.0,4.863023,0.005315,8.0504932404,66.949051,3.182155,4.868339,110.709824
cop20k_A,1.120333,0.967856,0.849712,0.027763,0.08736,0.0,3.118928,0.022854,6.2429599762,25.591509,3.101178,3.141782,50.852272
webbase-1M,2.915177,0.292758,2.609488,0.079491,1.041885,0.0,15.739212,0.67168,23.3976707458,5.94283,6.986779,16.410892,8.472933
dielFilterV2clx,3.12064,1.122137,11.808992,0.064637,3.90225,0.0,38.189522,0.45431,58.7114372253,42.307827,20.067606,38.643833,64.27813
dielFilterV2real,4.033075,0.227814,21.662979,1.066288,3.486384,0.0,67.933411,0.218698,98.6778945923,47.373569,30.525785,68.152107,68.592514
dielFilterV3clx,4.425699,0.866198,46.066086,0.054611,0.340365,0.0,100.916031,1.07176,153.7897796631,40.658867,51.801991,101.987793,61.310455
dielFilterV3real,5.453514,0.90943,126.743492,0.086128,0.804851,0.0,288.059845,1.340544,423.4473571777,41.117088,134.046967,289.400391,60.162052
cnr-2000,2.22752,0.946019,1.346931,0.053434,0.098966,0.0,5.556535,0.21465,10.4914951324,18.313078,4.720311,5.771184,33.291534
in-2004,2.61967,0.607786,12.890089,0.097642,3.84056,0.0,103.915871,1.330675,125.3511962891,27.259468,20.10465,105.246544,32.46669
eu-2005,2.712717,0.488218,11.926823,0.074928,3.789047,0.0,63.075405,1.032288,83.1486282349,20.427731,19.040936,64.107697,26.49507
road_central,5.622864,1.119383,7.466109,0.045763,0.239312,0.0,9.634934,0.055328,24.2320251465,7.726125,14.541762,9.690263,19.320391
road_usa,7.80914,1.316954,12.070876,0.064877,2.021651,0.0,14.526902,0.077126,37.9360275269,8.421233,23.332001,14.604029,21.875343
delaunay_n21,2.65977,0.551936,2.921542,0.09911,0.122691,0.0,4.953143,0.487814,11.843214035,13.381756,6.402256,5.440958,29.127777
delaunay_n22,4.320512,1.090969,5.780637,0.17632,2.792781,0.0,9.933833,1.160224,25.3036384583,12.526626,14.209581,11.094057,28.571081
delaunay_n23,5.428294,1.170198,11.738441,0.311267,3.712669,0.0,20.033606,1.226064,43.6693077087,14.516451,22.409637,21.25967,29.818117
delaunay_n24,8.663427,1.362915,23.135599,0.602272,3.58767,0.0,40.174389,2.415648,79.9916229248,15.849519,37.401585,42.590038,29.7682
hugebubbles-00000,7.191952,0.729254,9.916086,0.056195,2.5828,0.0,12.751609,0.064186,33.3405914307,9.885365,20.524796,12.815794,25.717009
hugebubbles-00010,11.176806,2.030365,12.264906,0.05425,0.337158,0.0,18.958868,0.072026,44.9440307617,7.789649,25.913137,19.030893,18.396311
hugebubbles-00020,11.481462,1.771853,13.201728,0.053178,0.369197,0.0,20.273062,0.070768,47.26927948,8.069219,26.925449,20.34383,18.748983
hugetrace-00010,6.8789,0.853504,6.755354,0.043139,0.216963,0.0,8.794778,0.050051,23.6417961121,9.176726,14.796968,8.844829,24.528942
hugetrace-00020,7.248217,1.65688,9.284537,0.048458,0.280368,0.0,12.719124,0.060109,31.3469581604,9.185813,18.567726,12.779233,22.53244
hugetric-00010,4.853351,0.603146,3.865601,0.037274,0.123197,0.0,5.604496,0.038179,15.1739301682,7.816294,9.531255,5.642675,21.019091
hugetric-00020,3.991478,0.420768,4.172148,0.038566,0.15927,0.0,6.075699,0.04176,14.9473466873,8.572895,8.829887,6.117459,20.946938
rgg_n_2_19_s0,1.820579,0.076554,1.509286,0.028586,0.07849,0.0,2.758605,0.023904,6.3438558578,27.791195,3.561347,2.782509,63.361282
rgg_n_2_20_s0,2.650755,0.534227,3.173357,0.03335,0.111462,0.0,5.999085,0.027194,12.5780410767,31.003326,6.551763,6.026278,64.710106
rgg_n_2_21_s0,4.363866,0.969693,6.567975,0.035987,1.383306,0.0,13.064569,0.030723,26.4640655518,32.464783,13.368773,13.095293,65.607552
rgg_n_2_22_s0,4.781258,0.624499,13.599514,1.072346,4.09657,0.0,28.408384,0.152243,52.7830734253,35.615318,24.222446,28.560627,65.820892
germany_osm,4.91135,0.695414,3.911255,0.043866,0.182736,0.0,6.51975,0.051485,16.3670501709,6.870099,9.795815,6.571235,17.111433
auto,2.403095,0.756115,1.583706,0.029043,0.099504,0.0,3.594644,0.023139,8.5385951996,23.715179,4.920813,3.617783,55.971939
m14b,1.542339,0.065514,0.843651,0.026707,0.068122,0.0,1.856807,0.022832,4.4736351967,24.41478,2.593997,1.879639,58.108414
HTC_336_4438,2.460675,0.71448,3.031776,0.04503,3.242787,0.0,30.725946,0.528819,40.7973098755,13.266208,9.542544,31.254766,17.316578
HTC_336_9129,2.434326,0.740736,2.833856,0.044813,2.384259,0.0,28.69384,0.525392,37.7046165466,12.388174,8.485385,29.219233,15.985751
TSC_OPF_1047,0.057216,0.030819,2.940464,0.033571,0.071328,0.0,13.608046,0.027402,16.8161220551,160.843475,3.180675,13.635448,198.36264
TSC_OPF_300,0.055107,0.032336,3.257581,0.033206,0.09536,0.0,4.235443,0.027706,7.7841215134,111.282021,3.520973,4.263149,203.190842
Serena,4.273885,1.047216,24.031971,0.091018,4.255427,0.0,85.709488,0.880502,120.3394393921,51.71981,33.749451,86.589989,71.878204
Emilia_923,3.512957,1.791872,12.785665,1.065482,3.962736,0.0,51.322605,0.130787,74.6208114624,49.160789,23.167419,51.453392,71.295937
Fault_639,3.086922,1.164573,9.000447,0.064131,3.551578,0.0,35.318073,0.426771,52.6607589722,49.326302,16.915915,35.744846,72.66951
Flan_1565,5.985504,0.391776,98.319054,0.037808,0.64697,0.0,188.095154,0.041939,293.5679626465,61.40612,105.43087,188.1371,95.817726
Geo_1438,4.282918,1.034432,19.379091,1.064797,3.661098,0.0,77.324699,0.192752,106.9883422852,52.374462,29.47089,77.517448,72.2864
Hook_1498,3.878867,0.399235,22.573299,1.06704,3.609997,0.0,71.912857,0.210854,103.701210022,53.401463,31.577499,72.123711,76.781914
StocF-1465,2.692522,0.532864,4.244867,0.096563,4.077152,0.0,13.302656,0.781136,25.7758598328,24.119917,11.692068,14.083792,44.143764
Cube_Coup_dt0,6.067639,0.332845,43.403278,1.07016,3.769251,0.0,181.16507,0.35672,236.2137908936,63.655914,54.692001,181.52179,82.835266
Long_Coup_dt6,4.805216,0.515386,32.984474,0.095168,3.707008,0.0,131.580841,0.970314,174.7093811035,59.804958,42.158226,132.551147,78.82608
Chevron4,1.708349,0.075168,0.868506,0.028387,0.080832,0.0,3.12922,0.023482,5.9621248245,19.215031,2.809424,3.152701,36.33786
CurlCurl_2,2.343846,0.827347,1.714288,0.028627,0.671078,0.0,4.02903,0.024122,9.6861057281,20.519596,5.632954,4.053152,49.037136
CurlCurl_3,2.483846,0.710461,2.476992,1.061229,2.719526,0.0,4.927773,0.0648,14.4926557541,20.891024,9.500082,4.992573,60.643368
CurlCurl_4,2.844573,1.447392,5.705821,1.064762,3.655587,0.0,10.386698,0.109686,25.2622241974,23.520994,14.76584,10.496385,56.609264
333SP,3.156934,1.17392,4.471347,0.079834,2.255437,0.0,9.231915,0.035414,20.4523048401,13.18008,11.184976,9.267329,29.087454
AS365,5.856407,0.57969,5.572208,0.03671,0.157136,0.0,10.313382,0.035101,22.5977210999,12.29388,12.249238,10.348483,26.845835
M6,4.608614,0.757392,5.144701,0.034371,0.151238,0.0,9.578148,0.032499,20.3559761047,12.62344,10.745329,9.610647,26.737267
NLR,5.471101,0.969923,6.326025,0.165408,0.279821,0.0,13.610415,0.867581,27.737865448,11.015082,13.25987,14.477996,21.103395
vsp_bcsstk30_500sep_10in_1Kout,0.259526,0.77761,4.056592,0.034426,0.087747,0.0,9.507283,0.027155,14.7982807159,45.834404,5.263842,9.534438,71.139
vsp_befref_fxm_2_4_air02,0.108214,0.034262,0.745712,0.037638,2.195856,0.0,3.194989,0.050256,6.4144515991,24.701767,3.169207,3.245245,48.824757
vsp_model1_crew1_cr42_south31,0.338173,0.365005,4.026848,0.13551,44.504982,0.0,20.849054,1.760336,72.0426864624,18.568857,49.433296,22.60939,59.167912
vsp_msc10848_300sep_100in_1Kout,0.158989,0.033587,2.275485,0.036202,0.079523,0.0,9.994707,0.009914,12.6353540421,51.376362,2.630733,10.004621,64.885872
vsp_south31_slptsk,0.364144,0.23401,4.157971,0.142938,44.475838,0.0,20.398258,1.466003,71.3028106689,19.041294,49.438549,21.864262,62.096664
CoupCons3D,2.832867,0.3508,8.075866,0.59112,2.3828,0.0,22.867573,0.025875,37.1748580933,66.023331,14.28141,22.893448,107.21006
ML_Laplace,3.020838,0.161283,19.11602,0.030554,0.186218,0.0,52.004971,0.02943,74.597984314,54.651657,22.563583,52.034401,78.350159
Bump_2911,6.503959,0.975542,38.629311,0.152506,4.315625,0.0,153.370834,1.433728,205.4309997559,55.93272,50.626438,154.804565,74.224648
hangGlider_3,0.071075,0.029046,0.587389,0.031978,3.388963,0.0,3.430317,0.755379,8.3414049149,20.116304,4.155709,4.185696,40.088493
hangGlider_4,0.140253,0.70367,1.412672,0.065034,17.798876,0.0,6.892781,1.542441,28.6077976227,13.464558,20.172577,8.435223,45.664635
hangGlider_5,0.076269,0.757974,1.420688,0.070845,23.573372,0.0,7.21415,1.434522,34.6014633179,11.784641,25.952793,8.648672,47.147797
lowThrust_4,0.062326,0.029997,0.500259,0.031898,2.503014,0.0,3.164166,0.044512,6.3835296631,18.01939,3.174851,3.208678,35.848812
lowThrust_5,0.070621,0.029888,0.72657,0.032016,2.25519,0.0,4.334131,0.051824,7.5474457741,21.83172,3.16149,4.385955,37.568493
lowThrust_6,0.07113,0.928432,0.662688,0.031738,2.463955,0.0,3.991888,0.099021,8.2969636917,21.500334,4.206055,4.090909,43.605835
lowThrust_7,0.07976,0.922227,0.68823,0.031846,2.438493,0.0,4.527696,0.099962,8.8356895447,21.253592,4.208032,4.627657,40.579956
lowThrust_8,0.079974,0.919805,0.698054,0.031866,2.429255,0.0,4.803388,0.101357,9.1111268997,21.381727,4.206382,4.904745,39.719013
lowThrust_9,0.08073,0.91649,0.760893,0.033024,2.366973,0.0,4.836346,0.104365,9.1458997726,22.114019,4.205189,4.940711,40.935936
lowThrust_10,0.079597,0.917238,0.830061,0.032122,2.296611,0.0,5.103379,0.103056,9.4098148346,22.003366,4.20338,5.206435,39.767635
lowThrust_11,0.079574,0.916938,0.852246,0.032448,3.330931,0.0,5.129696,0.103466,10.4923801422,19.966749,5.259219,5.233161,40.032917
lowThrust_12,0.08633,0.910029,0.791114,0.032125,2.335984,0.0,3.925037,0.104282,8.2319002151,25.694414,4.202581,4.029319,52.493702
lowThrust_13,0.083894,0.912102,0.80143,0.031869,2.325965,0.0,3.972592,0.103638,8.2785520554,25.599415,4.202322,4.07623,51.990707
iChem_Jacobian,1.744864,0.066058,0.953104,0.027517,0.077261,0.0,2.379619,0.023331,5.3196001053,23.980219,2.91665,2.402951,53.086895
